1.0 0.0 0.0 45.0
0.000000 90.000000 1.674782
3.000000 90.000000 1.674782
6.000000 90.000000 1.674782
9.000000 90.000000 1.674782
12.000000 90.000000 1.674782
15.000000 90.000000 1.674782
18.000000 90.000000 1.674782
21.000000 90.000000 1.674782
24.000000 90.000000 1.674782
27.000000 90.000000 1.674782
30.000000 90.000000 1.674782
33.000000 90.000000 1.674782
36.000000 90.000000 1.674782
39.000000 90.000000 1.674782
42.000000 90.000000 1.674782
45.000000 90.000000 1.674782
48.000000 90.000000 1.674782
51.000000 90.000000 1.674782
54.000000 90.000000 1.674782
57.000000 90.000000 1.674782
60.000000 90.000000 1.674782
63.000000 90.000000 1.674782
66.000000 90.000000 1.674782
69.000000 90.000000 1.674782
72.000000 90.000000 1.674782
75.000000 90.000000 1.674782
78.000000 90.000000 1.674782
81.000000 90.000000 1.674782
84.000000 90.000000 1.674782
87.000000 90.000000 1.674782
90.000000 90.000000 1.674782
93.000000 90.000000 1.674782
96.000000 90.000000 1.674782
99.000000 90.000000 1.674782
102.000000 90.000000 1.674782
105.000000 90.000000 1.674782
108.000000 90.000000 1.674782
111.000000 90.000000 1.674782
114.000000 90.000000 1.674782
117.000000 90.000000 1.674782
120.000000 90.000000 1.674782
123.000000 90.000000 1.674782
126.000000 90.000000 1.674782
129.000000 90.000000 1.674782
132.000000 90.000000 1.674782
135.000000 90.000000 1.674782
138.000000 90.000000 1.674782
141.000000 90.000000 1.674782
144.000000 90.000000 1.674782
147.000000 90.000000 1.674782
150.000000 90.000000 1.674782
153.000000 90.000000 1.674782
156.000000 90.000000 1.674782
159.000000 90.000000 1.674782
162.000000 90.000000 1.674782
165.000000 90.000000 1.674782
168.000000 90.000000 1.674782
171.000000 90.000000 1.674782
174.000000 90.000000 1.674782
177.000000 90.000000 1.674782
180.000000 90.000000 1.674782
183.000000 90.000000 1.674782
186.000000 90.000000 1.674782
189.000000 90.000000 1.674782
192.000000 90.000000 1.674782
195.000000 90.000000 1.674782
198.000000 90.000000 1.674782
201.000000 90.000000 1.674782
204.000000 90.000000 1.674782
207.000000 90.000000 1.674782
210.000000 90.000000 1.674782
213.000000 90.000000 1.674782
216.000000 90.000000 1.674782
219.000000 90.000000 1.674782
222.000000 90.000000 1.674782
225.000000 90.000000 1.674782
228.000000 90.000000 1.674782
231.000000 90.000000 1.674782
234.000000 90.000000 1.674782
237.000000 90.000000 1.674782
240.000000 90.000000 1.674782
243.000000 90.000000 1.674782
246.000000 90.000000 1.674782
249.000000 90.000000 1.674782
252.000000 90.000000 1.674782
255.000000 90.000000 1.674782
258.000000 90.000000 1.674782
261.000000 90.000000 1.674782
264.000000 90.000000 1.674782
267.000000 90.000000 1.674782
270.000000 90.000000 1.674782
273.000000 90.000000 1.674782
276.000000 90.000000 1.674782
279.000000 90.000000 1.674782
282.000000 90.000000 1.674782
285.000000 90.000000 1.674782
288.000000 90.000000 1.674782
291.000000 90.000000 1.674782
294.000000 90.000000 1.674782
297.000000 90.000000 1.674782
300.000000 90.000000 1.674782
303.000000 90.000000 1.674782
306.000000 90.000000 1.674782
309.000000 90.000000 1.674782
312.000000 90.000000 1.674782
315.000000 90.000000 1.674782
318.000000 90.000000 1.674782
321.000000 90.000000 1.674782
324.000000 90.000000 1.674782
327.000000 90.000000 1.674782
330.000000 90.000000 1.674782
333.000000 90.000000 1.674782
336.000000 90.000000 1.674782
339.000000 90.000000 1.674782
342.000000 90.000000 1.674782
