1.0 0.0 0.0 45.0
0.000000 90.000000 1.128071
3.000000 90.000000 1.128071
6.000000 90.000000 1.128071
9.000000 90.000000 1.128071
12.000000 90.000000 1.128071
15.000000 90.000000 1.128071
18.000000 90.000000 1.128071
21.000000 90.000000 1.128071
24.000000 90.000000 1.128071
27.000000 90.000000 1.128071
30.000000 90.000000 1.128071
33.000000 90.000000 1.128071
36.000000 90.000000 1.128071
39.000000 90.000000 1.128071
42.000000 90.000000 1.128071
45.000000 90.000000 1.128071
48.000000 90.000000 1.128071
51.000000 90.000000 1.128071
54.000000 90.000000 1.128071
57.000000 90.000000 1.128071
60.000000 90.000000 1.128071
63.000000 90.000000 1.128071
66.000000 90.000000 1.128071
69.000000 90.000000 1.128071
72.000000 90.000000 1.128071
75.000000 90.000000 1.128071
78.000000 90.000000 1.128071
81.000000 90.000000 1.128071
84.000000 90.000000 1.128071
87.000000 90.000000 1.128071
90.000000 90.000000 1.128071
93.000000 90.000000 1.128071
96.000000 90.000000 1.128071
99.000000 90.000000 1.128071
102.000000 90.000000 1.128071
105.000000 90.000000 1.128071
108.000000 90.000000 1.128071
111.000000 90.000000 1.128071
114.000000 90.000000 1.128071
117.000000 90.000000 1.128071
120.000000 90.000000 1.128071
123.000000 90.000000 1.128071
126.000000 90.000000 1.128071
129.000000 90.000000 1.128071
132.000000 90.000000 1.128071
135.000000 90.000000 1.128071
138.000000 90.000000 1.128071
141.000000 90.000000 1.128071
144.000000 90.000000 1.128071
147.000000 90.000000 1.128071
150.000000 90.000000 1.128071
153.000000 90.000000 1.128071
156.000000 90.000000 1.128071
159.000000 90.000000 1.128071
162.000000 90.000000 1.128071
165.000000 90.000000 1.128071
168.000000 90.000000 1.128071
171.000000 90.000000 1.128071
174.000000 90.000000 1.128071
177.000000 90.000000 1.128071
180.000000 90.000000 1.128071
183.000000 90.000000 1.128071
186.000000 90.000000 1.128071
189.000000 90.000000 1.128071
192.000000 90.000000 1.128071
195.000000 90.000000 1.128071
198.000000 90.000000 1.128071
201.000000 90.000000 1.128071
204.000000 90.000000 1.128071
207.000000 90.000000 1.128071
210.000000 90.000000 1.128071
213.000000 90.000000 1.128071
216.000000 90.000000 1.128071
219.000000 90.000000 1.128071
222.000000 90.000000 1.128071
225.000000 90.000000 1.128071
228.000000 90.000000 1.128071
231.000000 90.000000 1.128071
234.000000 90.000000 1.128071
237.000000 90.000000 1.128071
