1.0 0.0 0.0 45.0
0.000000 90.000000 0.157331
3.000000 90.000000 0.157331
6.000000 90.000000 0.157331
9.000000 90.000000 0.157331
12.000000 90.000000 0.157331
15.000000 90.000000 0.157331
18.000000 90.000000 0.157331
21.000000 90.000000 0.157331
24.000000 90.000000 0.157331
27.000000 90.000000 0.157331
30.000000 90.000000 0.157331
33.000000 90.000000 0.157331
36.000000 90.000000 0.157331
39.000000 90.000000 0.157331
42.000000 90.000000 0.157331
45.000000 90.000000 0.157331
48.000000 90.000000 0.157331
51.000000 90.000000 0.157331
54.000000 90.000000 0.157331
57.000000 90.000000 0.157331
60.000000 90.000000 0.157331
63.000000 90.000000 0.157331
66.000000 90.000000 0.157331
69.000000 90.000000 0.157331
72.000000 90.000000 0.157331
75.000000 90.000000 0.157331
78.000000 90.000000 0.157331
81.000000 90.000000 0.157331
84.000000 90.000000 0.157331
87.000000 90.000000 0.157331
90.000000 90.000000 0.157331
93.000000 90.000000 0.157331
96.000000 90.000000 0.157331
99.000000 90.000000 0.157331
102.000000 90.000000 0.157331
105.000000 90.000000 0.157331
108.000000 90.000000 0.157331
111.000000 90.000000 0.157331
114.000000 90.000000 0.157331
117.000000 90.000000 0.157331
120.000000 90.000000 0.157331
123.000000 90.000000 0.157331
126.000000 90.000000 0.157331
129.000000 90.000000 0.157331
132.000000 90.000000 0.157331
135.000000 90.000000 0.157331
138.000000 90.000000 0.157331
141.000000 90.000000 0.157331
144.000000 90.000000 0.157331
147.000000 90.000000 0.157331
150.000000 90.000000 0.157331
153.000000 90.000000 0.157331
156.000000 90.000000 0.157331
159.000000 90.000000 0.157331
162.000000 90.000000 0.157331
165.000000 90.000000 0.157331
168.000000 90.000000 0.157331
171.000000 90.000000 0.157331
174.000000 90.000000 0.157331
177.000000 90.000000 0.157331
180.000000 90.000000 0.157331
183.000000 90.000000 0.157331
186.000000 90.000000 0.157331
189.000000 90.000000 0.157331
192.000000 90.000000 0.157331
195.000000 90.000000 0.157331
198.000000 90.000000 0.157331
201.000000 90.000000 0.157331
204.000000 90.000000 0.157331
207.000000 90.000000 0.157331
210.000000 90.000000 0.157331
213.000000 90.000000 0.157331
216.000000 90.000000 0.157331
219.000000 90.000000 0.157331
222.000000 90.000000 0.157331
225.000000 90.000000 0.157331
228.000000 90.000000 0.157331
231.000000 90.000000 0.157331
234.000000 90.000000 0.157331
237.000000 90.000000 0.157331
240.000000 90.000000 0.157331
243.000000 90.000000 0.157331
246.000000 90.000000 0.157331
249.000000 90.000000 0.157331
252.000000 90.000000 0.157331
255.000000 90.000000 0.157331
258.000000 90.000000 0.157331
261.000000 90.000000 0.157331
264.000000 90.000000 0.157331
267.000000 90.000000 0.157331
270.000000 90.000000 0.157331
273.000000 90.000000 0.157331
276.000000 90.000000 0.157331
279.000000 90.000000 0.157331
282.000000 90.000000 0.157331
285.000000 90.000000 0.157331
288.000000 90.000000 0.157331
291.000000 90.000000 0.157331
294.000000 90.000000 0.157331
297.000000 90.000000 0.157331
300.000000 90.000000 0.157331
303.000000 90.000000 0.157331
306.000000 90.000000 0.157331
309.000000 90.000000 0.157331
312.000000 90.000000 0.157331
315.000000 90.000000 0.157331
318.000000 90.000000 0.157331
321.000000 90.000000 0.157331
324.000000 90.000000 0.157331
327.000000 90.000000 0.157331
330.000000 90.000000 0.157331
333.000000 90.000000 0.157331
336.000000 90.000000 0.157331
339.000000 90.000000 0.157331
342.000000 90.000000 0.157331
345.000000 90.000000 0.157331
348.000000 90.000000 0.157331
351.000000 90.000000 0.157331
354.000000 90.000000 0.157331
357.000000 90.000000 0.157331
360.000000 90.000000 0.157331
0.000000 87.000000 0.159658
3.000000 87.000000 0.159783
6.000000 87.000000 0.159783
9.000000 87.000000 0.160311
12.000000 87.000000 0.161156
15.000000 87.000000 0.161156
18.000000 87.000000 0.161108
21.000000 87.000000 0.161553
24.000000 87.000000 0.161553
27.000000 87.000000 0.161847
30.000000 87.000000 0.161919
33.000000 87.000000 0.161919
36.000000 87.000000 0.161733
39.000000 87.000000 0.161377
42.000000 87.000000 0.161377
45.000000 87.000000 0.161244
48.000000 87.000000 0.161298
51.000000 87.000000 0.161298
54.000000 87.000000 0.161271
57.000000 87.000000 0.161947
60.000000 87.000000 0.161947
63.000000 87.000000 0.161947
66.000000 87.000000 0.161061
69.000000 87.000000 0.161061
72.000000 87.000000 0.161016
75.000000 87.000000 0.160837
78.000000 87.000000 0.160837
81.000000 87.000000 0.161113
84.000000 87.000000 0.161087
87.000000 87.000000 0.161087
90.000000 87.000000 0.160802
93.000000 87.000000 0.161087
96.000000 87.000000 0.161087
99.000000 87.000000 0.161113
102.000000 87.000000 0.160837
105.000000 87.000000 0.160837
