A_an4,fMs_an4,avg_FabsavgH_an4,C_an4,CnnC_an4,A_diff
0.15405308879108306,0.17174871565386568,0.01797483523067705,1.9047619047619047,0.0,126.15700000000001
0.31024793459346245,0.3452777924804601,0.01797483523067705,1.6666666666666665,0.21207710814744407,100.318
0.8252048483103414,0.338108229920012,0.006590772917914919,0.9523809523809523,-1.4108771200285144,165.60299999999998
0.262334897382233,0.44209094598127574,0.027261833433193525,2.8571428571428568,1.470282472450768,159.5
0.03552100969584927,0.1464467359243202,0.06680647094068304,1.9047619047619047,-0.4951436124394807,3.943
0.07673791425197143,0.33312803042332495,0.07040143798681844,1.4285714285714284,-0.09890991178305164,142.98
0.05645449591937217,0.1030283783155217,0.029658478130617137,2.8571428571428568,1.3366204295006978,53.798
0.8914658350535937,1.0941602549605514,0.019772318753744755,1.4285714285714284,-0.4455401431668993,254.024
0.031289501104530354,0.1547871666434097,0.07998801677651288,1.4285714285714284,-1.1881070484450649,49.388999999999996
0.04913733173913574,0.1543380665277664,0.05092869982025165,1.9047619047619047,-0.23762140968901296,31.34
0.01629936891842528,0.06380429500103453,0.06351108448172557,1.1904761904761905,-0.5940535242225324,95.348
0.06955596419304712,0.7254410403724965,0.16896345116836425,1.9047619047619047,0.5091038702587103,32.528
0.5432344335934631,0.7984679270340624,0.023666866387058116,0.7142857142857142,-0.4951436124394807,22.82
0.4574285056417009,0.762812585709955,0.026962252846015576,1.6666666666666665,0.5346481718002792,20.42
0.21270178053161948,0.16642367142552394,0.012582384661473935,0.7142857142857142,-1.3366204295006978,51.515
0.4196023552046364,0.2524183239262898,0.009886159376872377,0.7142857142857142,-0.544450054949951,106.243
0.2856918367031192,2.327782135118185,0.13181545835829836,0.7142857142857142,-0.544450054949951,12.389000000000001
0.08891931977069248,0.1966978310068343,0.0359496704613541,0.7142857142857142,-0.3959366738943179,105.581
0.5637891469258746,0.520699505508694,0.014979029358897543,0.7142857142857142,-0.6929634360055842,348.649
0.6441722085315517,0.4272947010998141,0.010784901138406232,0.7142857142857142,-1.6832506608845457,178.797
0.15886012415516632,0.18620813544859488,0.018873576992210903,1.9047619047619047,0.5940535242225324,20.283
0.028019226234590522,0.2821952655224237,0.16297183942480528,0.7142857142857142,-1.4851338105563312,66.367
0.11738059217111105,0.07702868947774469,0.01048532055122828,1.1904761904761905,-0.9207829625449253,85.9
0.3104698244335644,0.37104491161549324,0.019472738166566805,2.380952380952381,0.575637864971634,104.01799999999999
0.693202062379388,1.1650378767829674,0.027261833433193525,0.7142857142857142,-0.8910802863337987,102.38799999999999
0.222171536188001,0.34433949402456254,0.02516476932294787,0.7142857142857142,-1.7821605726675973,10.302
0.044778843219789734,0.23115022559261164,0.08358298382264828,1.4285714285714284,-1.1385035791724833,65.882
0.11173843625648783,0.22677149946508965,0.03295386458957459,2.142857142857143,0.9736537262007307,32.403
0.168320778861075,0.10312461405458813,0.009886159376872377,0.9523809523809523,-0.5569251789586241,9.175
0.028561816234214783,0.1300385424134961,0.07369682444577591,0.7142857142857142,-1.7325571033950158,13.786
0.9461911503831089,1.0213178201321957,0.01737567405632115,0.9523809523809523,-0.6683102147503489,1474.122
0.12733529847412164,0.5732602583288022,0.07279808268424205,1.4285714285714284,-0.2970267621112662,55.278999999999996
0.325609472234582,0.3610283751076637,0.01797483523067705,1.4285714285714284,-0.24742329283868475,43.549
0.44021990843317044,0.19733138295568825,0.007189934092270821,1.4285714285714284,0.0246532212552351,73.608
0.010215166837974,0.006720462444804793,0.010784901138406232,1.1904761904761905,0.05940535242225324,1.329
0.11521326582277164,0.24416610930134452,0.03445176752546435,0.7142857142857142,-1.2377105177176464,103.295
0.30705220084168194,0.19753187407874326,0.01048532055122828,1.1904761904761905,-0.2970267621112662,34.458
0.06678754173490033,0.21623368603731702,0.052426602756141395,1.4285714285714284,0.22277007158344966,110.95100000000001
1.354389581266569,2.190686305173152,0.02606351108448172,0.9523809523809523,-0.2970267621112662,326.144
0.03774467526140205,0.5348381395065351,0.22947872977831033,0.9523809523809523,-0.6311818694864407,83.833
0.03625471965540508,0.1318830607456024,0.05901737567405631,1.4285714285714284,-0.049603469272581455,42.531000000000006
0.043001124227410564,0.04898399118480629,0.01857399640503295,0.7142857142857142,-0.8414768170612172,57.803999999999995
0.43722352883460636,0.5597230977001262,0.02067106051527861,2.380952380952381,1.2210770190394156,43.358999999999995
0.5279049659682958,0.29306990403692884,0.008987417615338524,1.4285714285714284,-0.05940535242225324,171.265
0.20048787161835224,0.3108173782497606,0.02516476932294787,0.23809523809523808,-0.8910802863337987,72.256
0.05719383980064932,0.36082788398460863,0.10215698022768124,0.23809523809523808,-1.0395936673894317,59.104
0.2719103974155381,0.33219775161234966,0.019772318753744755,0.23809523809523808,-0.6683102147503489,258.857
0.03030053115313853,0.06915339816414287,0.036848412222887955,0.0,-1.6336471916119641,15.681
0.08212307666038282,0.6403205291682503,0.12612342720191733,2.380952380952381,0.4455401431668993,0.235
0.7915768363128618,1.1899388742664028,0.024266027561414022,0.9523809523809523,-0.8414768170612172,442.55
0.08523213469337361,0.4867282896182489,0.09257040143798681,1.9047619047619047,-0.07425669052781655,65.741
0.25245169854722393,0.3925616189417597,0.02516476932294787,1.1904761904761905,-0.5197968336947159,314.211
0.20857904996738177,0.08692493131174124,0.006890353505092869,0.9523809523809523,-1.4851338105563312,205.555
0.01226938137329269,0.40730172630876593,0.5374475733972438,1.9047619047619047,0.11881070484450648,6.394
0.17083567484176154,0.37923296908106097,0.0359496704613541,2.142857142857143,0.6576172513143435,77.623
0.08797715470744713,0.1740102555219265,0.03205512282804074,0.23809523809523808,-1.4851338105563312,78.363
0.8951798896037372,0.8833959667601756,0.015877771120431393,0.7142857142857142,-0.9899901981168503,66.357
0.012634286149397825,0.04777302480155389,0.06111443978430196,0.9523809523809523,-1.6336471916119641,155.241
0.10415301072659693,0.4500704926788662,0.07010185739964049,1.4285714285714284,0.11138503579172483,30.432
1.1930509649326078,0.9397820902081738,0.012881965248651886,1.4285714285714284,0.22277007158344966,236.817
0.09317726445624228,0.2948823437893464,0.0512282804074296,0.7142857142857142,-0.9899901981168503,48.466
0.4007048816154863,0.23649932875572,0.009586578789694426,1.6666666666666665,0.4752428193780259,89.744
0.21700262969797024,0.2648648128455464,0.019772318753744755,0.7142857142857142,-0.7921703745507469,22.289
1.1198849570519647,0.6263743666485423,0.008987417615338524,1.6666666666666665,0.2970267621112662,40.086999999999996
0.2570550459721511,0.08195275145997634,0.005092869982025165,1.4285714285714284,0.08910802863337987,83.977
0.006626792080075536,0.49516495607640476,1.2097064110245657,1.1904761904761905,-0.41583746695577267,6.641
0.4646728622181539,0.33249447847447106,0.011683642899940082,2.142857142857143,0.6106870229007634,312.887
0.8123179024406713,0.674139371805174,0.013481126423007788,1.4285714285714284,-0.7179136840229304,117.70299999999999
0.031233161887316976,0.23366839409818288,0.12103055721989213,0.9523809523809523,-1.1509787031811567,108.602
0.09927013410857251,0.11280432547568522,0.018274415817855,1.1904761904761905,-0.3861347907446461,55.111999999999995
0.691771913019356,0.7479281247343492,0.01737567405632115,1.1904761904761905,-0.7054385600142572,37.246
0.10310726817939776,0.6154997281340371,0.09676452965847812,1.4285714285714284,-0.5694003029672973,34.167
0.955102714410484,0.33283130356120344,0.005692031156381066,0.9523809523809523,-0.7796952505420739,1.021
0.8337935452852243,0.9529102489458176,0.01857399640503295,0.9523809523809523,-1.2623637389728815,61.851000000000006
1.359598358587243,1.4892400424078822,0.017675254643499103,1.6666666666666665,-0.19811685032821458,79.119
0.39335738093367345,0.1527020589636373,0.0062911923307369675,2.619047619047619,0.6867258740012474,2.925
0.22025556942415214,0.20034676944643598,0.014679448771719592,1.1904761904761905,-1.0024653221255235,27.557
0.2741873685481466,0.12023051667364376,0.007189934092270821,2.8571428571428568,1.9980990287224878,9.386000000000001
2.1839182478087404,0.4486269565928699,0.0032953864589574597,0.9523809523809523,-1.0767220126533399,77.446
0.08831258973916374,0.04184650720404703,0.007789095266626723,1.6666666666666665,-0.8910802863337987,24.274
0.08040559729256258,0.05095682383566785,0.01018573996405033,4.523809523809524,3.621350283660558,42.856
0.02049057330050693,0.03987367455318548,0.03145596165368484,2.8571428571428568,1.6152315323610655,16.919
0.03307718780457035,0.7107891490996344,0.34781306171360094,1.4285714285714284,0.049603469272581455,38.119
0.10581631777017353,0.22584122065411427,0.03445176752546435,1.1904761904761905,-0.33415510737517445,71.29899999999999
0.563470180280728,0.659535598401845,0.018873576992210903,1.1904761904761905,-0.8910802863337987,101.764
0.4195273807078832,0.6297987550303221,0.024266027561414022,1.4285714285714284,-0.20791873347788634,119.62
0.3464090444725746,0.6611876452558185,0.03085680047932894,1.4285714285714284,0.02970267621112662,289.267
0.06300241309534897,0.5557453538187143,0.14289994008388257,1.6666666666666665,-0.08910802863337987,41.486000000000004
0.041439661153412,0.22276167700398894,0.08687837028160574,1.4285714285714284,-0.3712834526390828,6.1129999999999995
0.052942395794008744,0.03401131411505624,0.01048532055122828,1.4285714285714284,0.09890991178305164,17.142
0.12991476786530665,0.6821349577926086,0.08508088675853803,1.1904761904761905,-0.3861347907446461,29.186999999999998
0.7902550316013169,1.0246299334850648,0.02097064110245656,1.9047619047619047,0.5049454955891526,58.26
0.36650134284524233,0.8674448930099171,0.038346315158777705,0.0,-2.2277007158344966,115.021
0.265535398298547,0.3673157767266696,0.022468544038346312,2.142857142857143,0.7000920782962544,48.271
0.4512615282498053,0.5562746503835795,0.02007189934092271,2.619047619047619,1.2920664151840078,60.757
0.04497863075160026,0.20365888279930516,0.07339724385859796,1.4285714285714284,-1.3862238987732796,58.048
0.043198744866251346,0.2969032943097411,0.11114439784301976,0.7142857142857142,-0.8414768170612172,92.818
0.9195023964319422,1.2680822943883339,0.022468544038346312,3.0952380952380953,1.44265898357442,151.313
0.09693509024437483,0.3533214963374281,0.05901737567405631,0.7142857142857142,-1.1881070484450649,13.015999999999998
0.3156183621296796,0.12270858695460396,0.0062911923307369675,0.9523809523809523,-1.1138503579172483,67.654
0.07273696307263344,0.10270759251863365,0.022768124625524265,1.6666666666666665,0.08910802863337987,17.171
0.03861706637102157,0.1063003934437799,0.04463750748951467,2.8571428571428568,0.8486054593518876,13.755
0.2348742961552428,0.19262385138635602,0.013181545835829839,0.7142857142857142,-1.831764041940179,33.533
0.08669262055498203,0.5296253703071042,0.09886159376872379,1.9047619047619047,0.2970267621112662,229.997
0.05663608155023683,0.04237580376891232,0.011983223487118035,0.9523809523809523,-1.4355303412837497,170.71
0.028609921258143135,0.1700004330608258,0.09616536848412223,2.8571428571428568,1.232661062761755,41.048
0.22501493314290102,0.48025643616603225,0.03445176752546435,2.142857142857143,0.6599934654112336,153.749
0.5361629950759959,1.4149941697181412,0.042840023966446976,0.7142857142857142,-1.7821605726675973,58.998000000000005
0.10377380445689147,0.1125075986135638,0.017675254643499103,1.6666666666666665,-0.3181156622211661,150.116
0.5118387547334152,0.7419775482020757,0.023367285799880164,1.6666666666666665,-0.0246532212552351,83.962
0.3272030053245328,0.5377252116785277,0.02666267225883763,1.9047619047619047,0.11881070484450648,46.785
0.8602170715368944,1.5182470980914844,0.028460155781905333,0.9523809523809523,-0.9653369768616151,240.21900000000002
0.06553767786995114,0.03998594958209631,0.009886159376872377,2.380952380952381,1.1732557103395016,11.955
0.14882957659821466,0.22917739294175007,0.02486518873576992,1.1904761904761905,-1.9678022989871384,2.023
0.036428504471578665,0.11986161300722248,0.05332534451767526,0.7142857142857142,-1.5840437223393824,126.78200000000001
0.12191979956413383,0.09666078024729377,0.012881965248651886,2.8571428571428568,1.3366204295006978,0.596
0.16800614600186795,0.27122439126885217,0.02606351108448172,1.1904761904761905,-0.8910802863337987,49.269
0.13159454329545328,0.2107723078452978,0.02606351108448172,1.4285714285714284,-0.8019722577004189,211.662
0.07420958353487245,0.0929557042932367,0.02037147992810066,0.9523809523809523,-1.5222621558202394,106.155
0.02806819801570677,0.03365844973847938,0.019472738166566805,0.9523809523809523,-0.8910802863337987,37.344
0.2220904943909326,0.19446836971846235,0.01408028759736369,4.285714285714286,3.081652656904387,130.917
0.6195680056172799,0.7281677196460448,0.019173157579388853,1.6666666666666665,-0.2970267621112662,398.219
0.1355673248661846,0.16029666270496207,0.019173157579388853,1.6666666666666665,-0.25455193512935514,102.38
0.03588678122914231,0.13161841246316977,0.059316956261234274,0.7142857142857142,-1.4851338105563312,64.564
0.8245933511142791,1.671189746402788,0.03295386458957459,1.1904761904761905,-0.9653369768616151,568.942
0.006392334260749079,0.057220166519907155,0.1449970041941282,2.380952380952381,-0.3466302313838477,1.3259999999999998
0.09021902217394576,0.09811233597821224,0.017675254643499103,2.619047619047619,-0.09890991178305164,334.27099999999996
0.14267560056413758,0.12766472751652447,0.014379868184541641,1.4285714285714284,-1.5593905010841478,136.97299999999998
0.04306309736634529,0.2504775698551171,0.09406830437387657,1.4285714285714284,-1.7079038821397807,30.154
0.032926805432470015,0.7139569088439041,0.3511084481725584,1.6666666666666665,0.2673240859001396,56.261
0.19329205344442155,0.20130110719217792,0.016776512881965248,0.9523809523809523,-0.3712834526390828,257.55400000000003
0.05322929242320304,0.09710988036293706,0.029658478130617137,1.6666666666666665,0.5197968336947159,43.38
0.00592038497193852,0.0,0.0,0.9523809523809523,-0.8910802863337987,113.39200000000001
0.16643471522020858,0.38876030724863625,0.037747153984421807,0.9523809523809523,-0.22277007158344966,103.633
0.024155656069534383,0.0202897016531696,0.013481126423007788,2.380952380952381,1.3366204295006978,19.214000000000002
0.03414589941724881,0.061029497857952836,0.029059316956261228,1.1904761904761905,-0.5569251789586241,25.433000000000003
0.5104558436401236,0.8182283321223669,0.02606351108448172,1.1904761904761905,-0.2673240859001396,238.232
1.7710839661058069,1.7109591655719847,0.015578190533253445,1.6666666666666665,0.10603855407372204,621.7909999999999
0.05513572485798508,0.1425973063616635,0.04194128220491312,1.1904761904761905,-0.8539519410698904,778.12
0.6705519635452328,1.4993127164301674,0.03624925104853205,1.1904761904761905,-0.2970267621112662,123.09100000000001
1.1234009575846735,1.241689642949369,0.01797483523067705,1.9047619047619047,0.575637864971634,877.304
0.3848367243980404,0.19966509962804885,0.008388256440982624,0.9523809523809523,-2.413342442154038,573.749
0.37053349728334467,0.24675645461121565,0.010784901138406232,1.1904761904761905,-0.7054385600142572,39.147
0.11770475935938497,0.3317967693662396,0.04553624925104853,1.6666666666666665,0.3605904892030771,11.630999999999998
0.0253379128738275,0.10054228838963926,0.06411024565608148,1.6666666666666665,0.0,41.126999999999995
0.17816670713700436,0.08141543525018888,0.007489514679448772,2.619047619047619,1.4310749398520808,202.646
0.7161269232421069,0.7475191228433169,0.016776512881965248,1.6666666666666665,-0.5091038702587103,1130.539
0.250476358916004,1.1127658311800586,0.0718993409227082,1.4285714285714284,-0.5049454955891526,408.259
10.0,5.606389411502416,0.008987417615338524,1.6666666666666665,-0.17821605726675974,3815.768
0.4675561300036972,0.7939929651674742,0.027561414020371475,1.1904761904761905,-0.861377610122672,395.207
0.010157960863572723,0.00883764870426597,0.01408028759736369,1.6666666666666665,-0.11138503579172483,8.314
0.1760561533844723,0.22560063130644825,0.02067106051527861,0.9523809523809523,-0.40841179790299104,373.481
0.6424404276701312,0.6599446002928773,0.016776512881965248,0.7142857142857142,-1.1385035791724833,853.438
0.31949926743849366,0.14228454020969766,0.007189934092270821,2.142857142857143,0.8414768170612172,89.936
0.04589175944905099,0.0355029680705857,0.012582384661473935,2.142857142857143,0.8910802863337987,8.786
0.009526961630782848,0.2562356749092577,0.43529059316956265,0.9523809523809523,-1.1138503579172483,8.259
0.20871339733150598,0.13687929953213387,0.01048532055122828,2.380952380952381,0.8910802863337987,88.098
0.0676516986512348,0.21753286851471362,0.05212702216896344,0.9523809523809523,-0.48266848843080756,73.77199999999999
0.28190410779200414,0.1154668475898561,0.006590772917914919,2.142857142857143,0.5729646241126325,110.37899999999999
0.056764361614045765,0.2643355162806811,0.07549430796884361,1.1904761904761905,-0.5346481718002792,10.890999999999998
0.04549348452121178,0.0512776096325559,0.018274415817855,2.142857142857143,0.5304897971307214,53.985
0.004735094517487758,0.0,0.0,1.4285714285714284,0.0,14.022
0.2135330006748138,0.22986708240505943,0.01737567405632115,1.4285714285714284,0.09890991178305164,110.294
0.1737536129148208,0.09796798236961259,0.008987417615338524,1.4285714285714284,-0.5346481718002792,133.487
0.3022026943753916,0.19910372448349475,0.010784901138406232,3.0952380952380953,2.254730151186622,60.00899999999999
0.18303094847548895,0.20388343285712682,0.01797483523067705,1.6666666666666665,0.1485133810556331,5.183
0.27482400170265786,0.38037175866001355,0.022468544038346312,2.380952380952381,0.8486054593518876,25.430999999999997
0.2810338835753543,0.4725174788161079,0.027261833433193525,0.23809523809523808,-2.0791873347788634,201.055
0.19443313928228953,0.25845711655270753,0.021569802276812464,1.1904761904761905,-0.5940535242225324,39.019
0.09144071643028827,0.047444219359743627,0.008388256440982624,0.9523809523809523,-1.0024653221255235,28.314
0.15273865151563543,0.2040678846903374,0.021569802276812464,1.1904761904761905,-0.20791873347788634,177.043
0.4931350013757604,0.38389238278085996,0.012582384661473935,1.4285714285714284,-0.17821605726675974,214.484
0.012863543425596891,0.05611345552064337,0.07070101857399641,1.1904761904761905,-0.3564321145335195,16.776
0.009318073148499384,0.10063050448378347,0.17495506291192328,1.4285714285714284,-0.19811685032821458,50.806999999999995
0.4116793277500591,0.18957638631591944,0.007489514679448772,1.1904761904761905,-0.5569251789586241,133.29
0.937968224941519,0.637714144568535,0.011084481725584183,1.6666666666666665,0.25455193512935514,221.84599999999998
0.09466852019802108,0.0941105331620337,0.01617735170760935,2.380952380952381,0.9653369768616151,56.07899999999999
0.08069336067894478,0.07169562560448073,0.014379868184541641,1.6666666666666665,-0.10603855407372204,46.806000000000004
0.07904218823599873,0.03471704286820996,0.007189934092270821,1.1904761904761905,-0.17821605726675974,11.19
0.0325532330844859,0.4840737871490002,0.2408627920910725,1.1904761904761905,-0.5569251789586241,44.247
0.236762526689079,0.42787211553421256,0.029358897543439184,1.6666666666666665,0.23346303501945523,18.73
0.024829993161719164,0.06681968149178227,0.04343918514080287,0.9523809523809523,-0.9653369768616151,10.855
0.2606728904744382,0.593718372525338,0.036848412222887955,0.9523809523809523,-0.4455401431668993,224.567
0.5474572746129029,1.0437327276897488,0.03085680047932894,0.9523809523809523,-0.7425669052781656,126.728
0.9669703538271859,1.5502535009759908,0.02606351108448172,1.1904761904761905,-0.17821605726675974,182.72400000000002
0.4125430512877997,0.3006965863579424,0.011683642899940082,2.142857142857143,1.0024653221255235,191.558
0.012517707307625518,0.057388579063273396,0.0742959856201318,1.1904761904761905,-0.3861347907446461,23.914
0.34927974427889336,0.777737144910172,0.0359496704613541,1.9047619047619047,0.6498945554994505,12.875
0.968816980016003,0.2960291530132212,0.005092869982025165,0.9523809523809523,-0.9282086315977068,78.432
1.4214362834006509,1.062145832431123,0.011983223487118035,0.9523809523809523,-0.8910802863337987,156.499
0.0775613335804747,0.20227950387268653,0.04224086279209106,0.7142857142857142,-1.3862238987732796,40.908
0.6904982133317397,0.6032216517581467,0.01408028759736369,1.9047619047619047,0.4271244839160009,185.75400000000002
0.5818853034948126,0.14677554136613047,0.004194128220491312,0.7142857142857142,-1.1881070484450649,83.527
0.049441563512088,0.2635816696579942,0.08627920910724986,0.7142857142857142,-1.0395936673894317,27.46
0.1977441517400606,0.1250904214964978,0.01018573996405033,2.142857142857143,1.0891971366620132,88.697
0.17206907032014068,0.34555046040781495,0.032654284002396644,0.7142857142857142,-1.5347372798289127,21.125999999999998
0.003429324813919149,0.0552152552893568,0.2606351108448173,1.4285714285714284,-0.5940535242225324,0.763
0.12055942415772762,0.55908152610635,0.07519472738166566,1.4285714285714284,-0.7425669052781656,162.334
0.17255358758817577,0.3534177320764945,0.03325344517675254,2.380952380952381,0.7241512460272671,262.16900000000004
0.15555214534755296,0.21774939892761305,0.022768124625524265,1.1904761904761905,-0.8019722577004189,37.788000000000004
0.012549777323577751,0.18333710256644678,0.23636908328340323,1.1904761904761905,-0.17821605726675974,24.964000000000002
0.355599270935859,0.5383026261129262,0.024565608148591968,1.4285714285714284,-0.5940535242225324,558.344
0.4185869491590136,0.39612234128721713,0.01527860994607549,1.6666666666666665,0.1485133810556331,526.724
0.06892149793150563,0.04665027451244568,0.011084481725584183,2.619047619047619,1.5445391629785843,107.646
0.03722072054131761,0.04320182719589907,0.018873576992210903,1.1904761904761905,-0.2970267621112662,25.693
0.12434931996181242,0.2702540142332658,0.035050928699820245,1.1904761904761905,-0.5569251789586241,3.377
0.3734280329123306,0.6177773072919422,0.02666267225883763,2.142857142857143,0.8061306323699764,590.9590000000001
0.5246294905552287,0.6938997768934783,0.021270221689634508,0.7142857142857142,-1.1881070484450649,102.615
0.02516066102890232,0.20771682312993908,0.13361294188136608,1.9047619047619047,0.6124691834734309,31.023000000000003
2.6666803325383293,1.7666716388465185,0.010784901138406232,1.6666666666666665,0.5091038702587103,36.851
0.09244485463246832,0.09686127137034879,0.017076093469143197,1.9047619047619047,0.7000920782962544,436.519
2.368810123966647,0.7052315351685488,0.004793289394847213,1.1904761904761905,-0.5049454955891526,120.464
2.0555012363641216,1.5861975495172975,0.012582384661473935,1.4285714285714284,0.049603469272581455,223.225
0.8026379581662244,0.3101838263009067,0.0062911923307369675,1.9047619047619047,0.33415510737517445,536.123
2.0612088324464315,1.850396731834301,0.014679448771719592,1.4285714285714284,-0.5940535242225324,348.94699999999995
1.019544377816338,0.831292333700633,0.013181545835829839,0.7142857142857142,-1.7821605726675973,39.496
0.1401490033614144,0.732113384947768,0.08448172558418213,1.4285714285714284,-0.3216799833665013,230.03099999999998
0.2658621657583846,0.1999137086206371,0.012282804074295984,1.4285714285714284,-0.5197968336947159,43.123999999999995
0.09698449540408502,0.17706574023728525,0.029658478130617137,0.7142857142857142,-0.6436569934951137,20.787
0.054668109355114014,0.3346277040237767,0.09916117435590174,1.9047619047619047,0.23762140968901296,13.114
0.3705738014925819,0.07649137326795719,0.0032953864589574597,1.4285714285714284,-0.1485133810556331,7.127000000000001
0.08172523511113756,0.14388044954921572,0.028460155781905333,0.7142857142857142,-1.2870169602281165,68.46
0.1455775036292207,0.19051468477181702,0.021270221689634508,1.6666666666666665,0.5729646241126325,81.565
0.3267449241507286,0.3767789577348673,0.01857399640503295,1.1904761904761905,-0.1485133810556331,110.16799999999999
0.06966777587028597,0.04076385513954984,0.009586578789694426,0.47619047619047616,-0.6929634360055842,398.015
0.07101254964731,0.22569686704551467,0.051527860994607544,0.9523809523809523,-0.40841179790299104,96.59100000000001
0.8453118815552034,0.4232127018344135,0.008088675853804675,1.1904761904761905,-0.712864229067039,437.415
0.15787202096096242,0.27731130176480306,0.028460155781905333,2.8571428571428568,1.903644518371105,261.605
0.20506001578451516,0.42538602560833016,0.033553025763930495,0.9523809523809523,-1.0395936673894317,206.38
0.37462762486038165,0.19004152572140715,0.008088675853804675,0.9523809523809523,-1.0024653221255235,639.113
0.689439902805316,0.37712380246652194,0.008987417615338524,2.619047619047619,0.9469213176107167,2059.181
2.7474165976980744,1.8114934343167022,0.010784901138406232,1.9047619047619047,0.3216799833665013,343.531
1.3733234586576106,0.9824065029696745,0.011683642899940082,1.4285714285714284,-0.3959366738943179,1588.749
0.1780115576003706,0.12637356468405003,0.011384062312762133,1.1904761904761905,-0.861377610122672,29.569000000000003
0.49967685125142186,1.1787675088897764,0.03804673457159976,1.9047619047619047,0.17316660231086817,91.904
0.061344739973493705,0.07106207365562682,0.018873576992210903,1.6666666666666665,-0.2970267621112662,31.16
0.4530310130488995,0.660088953901477,0.023666866387058116,1.6666666666666665,-0.544450054949951,132.692
0.11706899296206164,0.31747368353518773,0.04403834631515877,2.380952380952381,0.7672201265334007,58.266999999999996
